,id,loan_amnt,term,int_rate, installment ,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
5691,84689130,8275,36,0.2, 307.49 ,4,4,0.0,OWN,23000.0,Verified,debt_consolidation,,OH,27.77,1,Mar-04,0,19.0,,10,0,6974,31.30%,19,f,,0,31133,1,1,1,2,4.0,24159,99.0,1,2,5165,67,22300,0,0,4,4,3459,5600.0,55.2,0,0,125.0,148,12,4,0,12.0,24.0,4.0,19.0,0,3,4,3,6,4,9,15,4,10,0.0,0,0,2,89.5,66.7,0,0,46822,31133,12500,24522,no
5692,84603217,8000,36,0.11, 261.88 ,2,4,3.0,OWN,65000.0,Verified,debt_consolidation,Debt consolidation,TX,24.56,0,Mar-06,1,,,19,0,9065,27.60%,21,f,,0,35426,2,3,1,4,2.0,26361,73.0,2,10,2783,51,32800,0,0,2,14,2084,19858.0,30.3,0,0,22.0,124,2,2,0,2.0,,2.0,,0,6,7,10,11,4,16,17,7,19,0.0,0,0,3,100.0,10.0,0,0,69020,35426,28500,36220,no
5693,84496721,15000,36,0.13, 503.90 ,3,1,1.0,RENT,63860.0,Verified,credit_card,Credit card refinancing,CA,12.4,0,Jun-94,2,,,18,0,12473,27.20%,28,w,,0,27433,1,1,2,3,8.0,14960,94.0,2,6,3895,44,45800,1,6,3,9,1524,14393.0,21.3,0,0,102.0,265,2,2,0,2.0,,1.0,,0,2,4,7,7,8,17,20,4,18,0.0,0,0,4,100.0,14.3,0,0,61800,27433,18300,16000,yes
5694,84810013,35000,60,0.29," 1,108.41 ",7,2,3.0,RENT,88000.0,Verified,credit_card,Credit card refinancing,CA,24.53,0,Jul-04,2,39.0,,20,0,17367,44.60%,32,w,47.0,0,60541,3,2,1,2,6.0,43174,85.0,5,7,3758,68,38900,0,4,3,9,3186,2726.0,79.3,0,0,130.0,144,2,2,0,2.0,39.0,0.0,39.0,1,8,16,8,11,7,18,25,16,20,0.0,0,0,6,87.5,50.0,0,0,89710,60541,13200,50810,no
5695,84653193,35000,36,0.13," 1,187.57 ",3,2,2.0,MORTGAGE,170000.0,Source Verified,debt_consolidation,Debt consolidation,TX,15.04,0,Apr-95,2,,,13,0,39604,78.10%,47,w,,0,358383,4,1,0,2,15.0,60707,85.0,6,6,16468,80,50700,1,0,4,9,27568,5999.0,83.4,0,0,159.0,255,1,1,5,3.0,,2.0,,0,5,6,8,14,22,10,20,6,13,0.0,0,0,7,100.0,50.0,0,0,381245,100311,36200,70545,no
5696,84909451,24000,60,0.14, 558.32 ,3,3,10.0,RENT,50000.0,Verified,debt_consolidation,Debt consolidation,FL,8.35,0,Jun-04,0,47.0,,7,0,124,0.60%,14,w,48.0,0,15844,1,1,0,0,26.0,15720,71.0,1,2,124,37,21200,0,3,0,2,2263,14476.0,0.8,1,0,26.0,145,3,3,0,3.0,47.0,,47.0,2,1,1,4,5,1,6,13,1,7,0.0,0,0,1,85.7,0.0,0,0,43295,15844,14600,22095,no
5697,84749788,6025,36,0.13, 202.40 ,3,1,10.0,MORTGAGE,85000.0,Not Verified,home_improvement,Home improvement,MA,5.9,0,Aug-04,4,,72.0,8,1,13511,74%,19,f,72.0,0,163342,1,0,0,0,86.0,0,0.0,3,5,3912,74,18350,0,0,3,6,20417,2250.0,89.0,0,0,139.0,121,4,4,3,12.0,,0.0,,0,2,6,4,6,4,6,12,6,8,,0,0,3,84.0,50.0,1,0,186527,13511,4500,0,yes
5698,84394937,6400,36,0.07, 197.59 ,1,2,2.0,RENT,46800.0,Source Verified,credit_card,Credit card refinancing,MD,6.95,0,Mar-01,0,,,8,0,7253,55.40%,26,f,,0,9535,0,4,0,0,72.0,2282,15.0,0,1,2967,33,13100,0,3,0,1,1362,1264.0,81.1,0,0,146.0,183,13,13,2,13.0,,,,0,2,3,2,6,11,4,13,3,8,0.0,0,0,0,100.0,50.0,0,0,28850,9535,6700,15750,yes
5699,84437376,15600,36,0.11, 514.36 ,2,5,9.0,MORTGAGE,51500.0,Source Verified,debt_consolidation,Debt consolidation,PA,15.87,0,Feb-06,1,64.0,,9,0,7666,31.50%,19,w,76.0,0,128533,1,2,0,2,14.0,60065,87.0,2,4,4863,62,24300,3,0,3,6,14281,9670.0,34.2,0,0,87.0,125,5,5,1,7.0,,6.0,,1,2,4,4,5,9,6,9,4,9,0.0,0,0,2,88.9,25.0,0,0,156137,67731,14700,67033,yes
5700,84453396,8400,36,0.11, 276.96 ,2,5,4.0,MORTGAGE,118000.0,Verified,debt_consolidation,Debt consolidation,IL,13.34,2,Jan-06,2,15.0,68.0,10,1,3993,45%,15,w,64.0,0,209973,2,3,3,3,6.0,73070,94.0,4,4,1569,45,8800,0,0,3,7,20997,1950.0,47.0,0,0,119.0,126,5,5,1,5.0,,6.0,,1,4,6,6,6,6,6,8,5,10,,0,1,7,80.0,25.0,0,0,229856,77063,7800,78044,yes
5701,84464165,20000,60,0.22, 556.83 ,5,1,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,Debt consolidation,IL,16.02,0,Sep-03,2,,,12,0,6919,33%,37,w,64.0,0,63061,1,3,2,3,5.0,35366,77.0,1,7,1732,33,20900,4,6,5,10,5255,3275.0,31.0,0,0,100.0,111,11,5,4,18.0,,5.0,,0,4,8,6,6,18,8,15,6,12,,0,0,3,97.0,50.0,0,0,101024,42285,13100,45776,no
5702,84870176,30250,36,0.24," 1,186.64 ",5,2,10.0,MORTGAGE,120000.0,Verified,debt_consolidation,Debt consolidation,CA,34.67,0,Sep-99,0,,,18,0,101198,81.70%,34,f,,0,819983,0,3,1,4,11.0,111250,,0,3,5855,82,116500,1,6,2,7,45555,376.0,97.4,0,0,149.0,202,14,11,7,14.0,,2.0,,0,3,11,3,4,10,13,17,11,18,0.0,0,0,1,100.0,100.0,0,0,869978,212448,14600,133278,yes
5703,84673450,20000,60,0.14, 465.27 ,3,3,8.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,Debt consolidation,SC,3.64,0,Feb-04,0,,,8,0,5501,23.20%,29,w,,0,116097,1,0,1,2,12.0,0,,2,3,2277,23,23700,1,2,1,6,14512,10385.0,34.3,0,0,149.0,92,1,1,3,1.0,,12.0,,0,3,4,4,6,15,7,11,4,8,0.0,0,0,3,100.0,0.0,0,0,136235,5501,15800,0,yes
5704,85240383,19800,36,0.24, 776.71 ,5,2,5.0,MORTGAGE,45000.0,Not Verified,home_improvement,Home improvement,TX,32.83,0,Nov-04,0,,,15,0,33435,55.30%,17,f,,0,128520,2,1,0,2,20.0,9954,66.0,4,6,10106,58,60500,0,2,2,9,8568,19810.0,54.6,0,0,22.0,140,2,2,1,6.0,,8.0,,0,7,10,9,10,2,13,14,10,15,0.0,0,0,5,100.0,11.1,0,0,161200,43389,43600,15000,yes
5705,85300349,19000,36,0.13, 638.27 ,3,1,6.0,MORTGAGE,150000.0,Source Verified,debt_consolidation,Debt consolidation,CA,27.42,0,Dec-96,0,46.0,,10,0,209680,68.30%,25,f,46.0,0,1231373,1,1,0,1,22.0,26371,,1,4,16295,68,229000,0,0,7,6,136819,3986.0,83.3,0,0,134.0,235,5,5,3,21.0,46.0,3.0,46.0,1,2,3,4,6,6,7,15,3,10,0.0,0,0,1,88.0,66.7,0,0,1288019,303550,23800,35020,yes
5706,84556772,14000,60,0.16, 337.42 ,3,5,0.5,MORTGAGE,75000.0,Source Verified,debt_consolidation,Debt consolidation,NM,26.18,0,Sep-02,1,,,29,0,16864,48.20%,35,w,,0,241059,2,21,1,2,11.0,87681,102.0,3,4,7862,87,35000,2,1,3,6,8312,17136.0,49.6,0,0,166.0,74,5,5,2,5.0,,5.0,,0,5,5,6,6,26,7,7,5,29,0.0,0,0,4,100.0,16.7,0,0,262962,104545,34000,85688,yes
5707,84889839,5400,36,0.13, 183.23 ,3,2,3.0,RENT,32000.0,Source Verified,debt_consolidation,Debt consolidation,IN,21.34,0,May-09,0,,,20,0,5542,45.40%,24,f,,0,109321,1,16,2,4,6.0,103779,106.0,0,0,3252,99,12200,1,0,1,4,5466,5958.0,48.2,0,0,86.0,39,27,6,0,27.0,,12.0,,0,3,3,3,3,20,4,4,3,20,0.0,0,0,2,100.0,0.0,0,0,110026,109321,11500,97826,yes
5708,84577143,12000,60,0.18, 304.66 ,4,2,0.0,MORTGAGE,24000.0,Verified,debt_consolidation,Debt consolidation,KY,14.9,0,Aug-99,1,,,6,0,3440,74.80%,18,w,,0,96488,0,1,0,1,18.0,2367,29.0,0,0,2124,45,4600,1,0,2,1,19298,1160.0,74.8,0,0,142.0,203,59,18,4,59.0,,4.0,,0,2,2,2,5,6,3,8,2,6,0.0,0,0,0,100.0,50.0,0,0,120365,5807,4600,8222,yes
5709,85178610,16000,36,0.13, 537.49 ,3,1,10.0,OWN,72000.0,Source Verified,home_improvement,Home improvement,OH,21.73,0,Jul-96,1,27.0,42.0,8,8,2558,14.50%,14,w,27.0,0,88513,1,2,1,1,7.0,85955,108.0,1,5,1000,77,17600,2,0,8,6,11064,6302.0,14.8,0,0,153.0,240,1,1,0,13.0,,1.0,,2,2,3,3,4,5,5,9,3,8,0.0,0,0,2,85.7,0.0,3,5,85297,88513,7400,67697,yes
5710,83900212,25000,36,0.13, 848.27 ,3,2,2.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,Debt consolidation,CA,17.46,0,Mar-12,0,,,7,0,14366,51.70%,11,f,,0,37569,0,2,1,3,9.0,23203,87.0,0,6,9836,69,27800,1,0,3,9,5367,13434.0,51.7,0,0,20.0,51,13,9,0,13.0,,9.0,,0,2,2,5,8,3,5,8,2,7,0.0,0,0,1,100.0,20.0,0,0,54427,37569,27800,26627,yes
5711,84729851,12000,60,0.26, 357.09 ,6,1,10.0,MORTGAGE,55000.0,Source Verified,debt_consolidation,Debt consolidation,GA,27.99,0,Dec-01,0,45.0,73.0,14,1,13004,66.70%,26,f,,0,159013,0,5,2,5,11.0,36525,87.0,0,1,6047,80,19500,1,0,1,6,11358,5041.0,70.7,0,0,134.0,175,19,11,5,27.0,,9.0,45.0,0,6,8,6,8,6,8,15,8,14,0.0,0,0,2,92.3,66.7,0,1,175200,49529,17200,42200,yes
5712,84463172,29850,36,0.19," 1,094.04 ",4,3,6.0,MORTGAGE,80700.0,Verified,debt_consolidation,Debt consolidation,CA,15.14,0,Mar-06,0,43.0,71.0,18,3,15640,62.30%,23,f,,0,250289,0,1,0,1,24.0,10475,74.0,0,4,3429,67,25100,0,0,0,5,13905,2801.0,81.9,0,0,24.0,123,16,16,4,16.0,43.0,19.0,43.0,0,10,12,11,13,1,16,18,12,18,0.0,0,0,0,95.7,54.5,2,1,271982,26115,15500,14175,no
5713,84687156,15000,36,0.17, 534.72 ,4,1,10.0,OWN,72000.0,Source Verified,debt_consolidation,Debt consolidation,NJ,13.4,0,Sep-99,0,26.0,71.0,9,1,6290,79.60%,14,f,,0,25941,0,3,1,3,12.0,19651,73.0,0,3,3095,75,7900,1,0,0,6,3243,710.0,89.9,0,0,26.0,202,14,12,3,16.0,36.0,14.0,36.0,0,3,3,3,3,4,6,7,3,9,0.0,0,0,1,85.7,66.7,0,1,34724,25941,7000,26824,no
5714,85097964,15000,60,0.14, 348.95 ,3,3,10.0,MORTGAGE,85000.0,Verified,debt_consolidation,Debt consolidation,AZ,19.55,0,Aug-98,0,32.0,,11,0,16125,90.60%,34,w,63.0,0,71577,1,2,2,2,12.0,55452,91.0,1,2,4813,91,17800,0,1,3,4,7158,1556.0,89.0,0,0,130.0,215,5,5,3,5.0,74.0,12.0,40.0,2,6,7,7,15,10,9,21,7,11,0.0,0,0,3,79.4,66.7,0,0,78808,71577,14200,61008,no
5715,84949623,3300,36,0.14, 113.58 ,3,4,0.5,RENT,33000.0,Source Verified,major_purchase,Major purchase,TX,16.91,0,Feb-07,2,37.0,,7,0,7396,32.70%,11,f,,0,10143,1,1,1,1,4.0,2747,92.0,0,0,3114,40,22600,2,1,2,1,1449,15019.0,28.8,0,0,4.0,113,32,4,0,37.0,37.0,0.0,37.0,0,4,6,4,7,1,6,10,6,7,0.0,0,0,1,90.9,75.0,0,0,25600,10143,21100,3000,yes
5716,84477408,20000,36,0.18, 722.95 ,4,2,10.0,MORTGAGE,79000.0,Verified,debt_consolidation,Debt consolidation,TX,25.9,1,Dec-96,3,21.0,,12,0,17245,88.40%,31,w,31.0,0,209375,2,2,0,1,19.0,34373,31.0,1,2,3779,77,19500,6,3,11,4,17448,221.0,94.5,0,0,149.0,235,1,1,3,20.0,,1.0,41.0,1,1,8,1,7,6,9,22,8,12,0.0,0,0,2,87.1,100.0,0,0,223475,51618,4000,44125,yes
5717,84676284,6000,36,0.13, 203.59 ,3,2,3.0,RENT,20000.0,Source Verified,debt_consolidation,Debt consolidation,HI,3.48,0,Mar-95,0,,,2,0,2313,62.50%,3,f,,0,2313,0,0,0,0,,0,,0,2,2313,63,3700,0,0,0,2,1157,1387.0,62.5,0,0,,21,16,16,0,16.0,,16.0,,0,1,1,2,2,0,2,2,1,2,0.0,0,0,0,100.0,0.0,0,0,3700,2313,3700,0,yes
5718,84769653,15000,36,0.14, 512.60 ,3,3,10.0,OWN,95000.0,Verified,other,Other,GA,21.23,0,Aug-93,1,24.0,,17,0,23185,54.90%,31,w,46.0,0,263664,2,7,2,3,6.0,72919,93.0,1,4,9609,79,42200,1,0,1,7,15510,13469.0,50.7,0,0,275.0,152,9,6,2,13.0,,6.0,,3,2,7,4,6,18,9,11,7,17,0.0,0,0,3,80.0,50.0,0,0,324344,96104,27300,78840,no
5719,84790012,15000,60,0.18, 380.82 ,4,2,5.0,OWN,75000.0,Verified,debt_consolidation,Debt consolidation,AL,20.13,0,Oct-04,2,,,5,0,12314,76%,21,f,,0,64224,2,1,1,1,12.0,51910,88.0,3,3,11601,76,16300,0,0,4,4,12844,7350.0,81.0,0,0,141.0,135,5,5,1,7.0,,1.0,,0,2,4,6,6,9,4,11,4,5,,0,0,4,100.0,50.0,0,0,75342,64224,14700,59042,yes
5720,84194183,6000,36,0.13, 203.59 ,3,2,0.5,RENT,55000.0,Verified,debt_consolidation,Debt consolidation,CO,21.03,0,Nov-10,0,,,8,0,10443,82.20%,9,w,,0,38478,1,2,2,3,7.0,28035,89.0,1,2,3559,87,12700,0,1,0,5,4810,1250.0,86.1,0,0,24.0,67,2,2,0,31.0,,,,0,3,6,3,3,3,6,6,6,8,0.0,0,0,3,100.0,100.0,0,0,44394,38478,9000,31694,no
5721,85068695,5150,36,0.13, 174.75 ,3,2,0.0,RENT,16104.0,Not Verified,debt_consolidation,Debt consolidation,OH,31.15,0,Aug-95,0,,95.0,2,1,1424,94.90%,12,f,,0,1768,0,0,0,0,76.0,344,1.0,0,0,1424,7,1500,0,0,0,0,884,76.0,94.9,0,0,116.0,251,32,32,1,32.0,,,,0,1,1,1,6,3,1,8,1,2,0.0,0,0,0,100.0,100.0,1,0,26959,1768,1500,25459,no
5722,84475185,2000,36,0.14, 68.35 ,3,3,1.0,RENT,46400.0,Verified,debt_consolidation,Debt consolidation,NY,6.85,0,Oct-10,0,,,5,0,4799,43.20%,9,w,,0,5443,0,1,1,1,7.0,644,22.0,2,4,4560,39,11100,0,0,0,5,1089,440.0,91.2,0,0,38.0,69,7,7,0,34.0,,13.0,,0,1,3,1,3,2,4,7,3,5,0.0,0,0,3,100.0,100.0,0,0,14100,5443,5000,3000,yes
5723,84444817,29900,36,0.2," 1,111.04 ",4,4,10.0,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,CA,1.96,0,Apr-05,1,72.0,,7,0,2384,14.60%,17,f,72.0,0,2384,2,0,1,2,9.0,0,,3,6,1731,15,16300,0,0,1,8,341,10569.0,16.8,0,0,135.0,118,2,2,0,2.0,,5.0,,0,2,4,4,7,5,7,12,4,7,0.0,0,0,4,88.2,0.0,0,0,16300,2384,12700,0,no
5724,84457336,18025,60,0.16, 434.42 ,3,5,10.0,MORTGAGE,41000.0,Source Verified,debt_consolidation,Debt consolidation,MS,11.09,0,Sep-91,1,68.0,,6,0,2453,62.90%,16,w,68.0,0,52384,0,1,0,2,19.0,8310,83.0,1,3,934,77,3900,1,0,1,5,10477,93.0,92.8,0,0,157.0,298,7,7,1,26.0,,1.0,,1,2,3,2,2,9,4,6,3,6,0.0,0,0,1,93.7,100.0,0,0,70017,10763,1300,9998,no
5725,83758761,35000,60,0.24," 1,006.68 ",5,2,0.5,MORTGAGE,95000.0,Verified,debt_consolidation,Debt consolidation,OH,24.14,1,Jun-01,1,17.0,,25,0,20667,26.40%,49,w,,0,111685,2,3,0,2,14.0,91018,80.0,3,5,7784,47,78400,2,3,2,7,4856,31605.0,36.3,0,0,131.0,180,1,1,0,1.0,17.0,1.0,17.0,0,3,7,7,17,9,22,40,7,25,0.0,0,0,3,97.9,28.6,0,0,173818,111685,49600,95418,yes
5726,84525404,21000,60,0.18, 533.15 ,4,2,10.0,RENT,93000.0,Verified,debt_consolidation,Debt consolidation,SC,21.65,0,Feb-98,1,,,11,0,20244,74.20%,24,f,,0,63145,1,3,2,2,8.0,42901,79.0,1,2,6952,78,27300,0,5,1,4,6315,7056.0,74.2,0,0,133.0,221,5,5,0,5.0,,2.0,,0,7,7,7,10,10,8,14,7,11,0.0,0,0,3,100.0,57.1,0,0,81341,63145,27300,54041,yes
5727,84869862,3000,36,0.13, 101.80 ,3,2,5.0,RENT,59500.0,Verified,other,Other,PA,27.93,0,Oct-07,0,,,8,0,18007,82.20%,12,w,,0,82690,0,3,0,2,17.0,64683,55.0,0,1,6648,72,21900,0,0,0,3,10336,993.0,94.8,0,0,105.0,58,13,13,0,13.0,,17.0,,0,3,3,3,3,6,5,6,3,8,0.0,0,0,0,100.0,100.0,0,0,94245,82690,19000,72345,yes
5728,85078378,4000,36,0.14, 137.67 ,3,4,10.0,MORTGAGE,30000.0,Source Verified,other,,GA,24.0,0,Apr-90,0,49.0,47.0,16,1,14219,66.80%,40,w,49.0,0,97332,0,1,0,0,25.0,5461,69.0,4,5,2433,67,21300,2,5,2,6,6489,1431.0,84.1,0,0,125.0,315,10,10,4,10.0,,10.0,,0,5,11,5,15,6,14,30,11,16,0.0,0,0,5,97.1,80.0,1,0,107817,19680,9000,7968,no
5729,85056625,4800,36,0.13, 162.87 ,3,2,0.0,MORTGAGE,14184.0,Not Verified,home_improvement,Home improvement,NY,6.01,0,May-02,0,46.0,51.0,5,1,4606,22%,27,w,46.0,0,4606,0,0,0,0,96.0,0,,2,2,2943,22,20900,0,0,0,2,921,8294.0,35.7,0,0,143.0,170,9,9,1,9.0,,,,1,3,3,4,9,13,5,12,3,5,0.0,0,0,2,95.8,0.0,1,0,20900,4606,12900,0,yes
5730,85198505,7200,36,0.17, 256.67 ,4,1,10.0,MORTGAGE,72000.0,Source Verified,debt_consolidation,Debt consolidation,OR,12.3,0,Jan-95,1,,77.0,10,1,6279,61.60%,26,w,,0,18859,0,2,1,2,9.0,12580,59.0,1,2,2535,60,10200,1,4,1,4,2095,1267.0,81.4,0,0,135.0,258,7,7,1,26.0,,2.0,,0,4,6,4,8,9,8,16,6,10,0.0,0,0,2,100.0,75.0,1,0,31459,18859,6800,21259,yes
5731,84486054,32200,36,0.22," 1,236.24 ",5,1,10.0,MORTGAGE,70000.0,Verified,home_improvement,Home improvement,TX,27.21,0,Sep-99,2,,,26,0,27887,34.30%,35,f,,0,173699,5,1,0,1,24.0,36593,,8,10,4231,34,81400,2,4,6,11,6681,32275.0,34.5,0,0,202.0,58,3,3,1,3.0,,1.0,,0,8,15,14,14,10,24,24,15,26,0.0,0,0,8,100.0,14.3,0,0,253149,64480,49300,52842,yes
5732,84789808,21000,60,0.2, 556.26 ,4,4,8.0,MORTGAGE,74000.0,Verified,debt_consolidation,Debt consolidation,LA,14.47,0,Jun-95,1,56.0,,8,0,1159,34.10%,18,w,,0,137399,7,2,3,5,3.0,44116,99.0,4,4,975,94,28400,5,1,5,10,17175,25341.0,77.3,0,0,125.0,253,2,2,3,2.0,,2.0,,0,2,2,3,7,6,5,9,2,8,0.0,0,0,8,88.9,33.3,0,0,165174,45275,26500,44774,yes
5733,83624216,6000,36,0.16, 209.73 ,3,5,2.0,RENT,50960.0,Source Verified,debt_consolidation,,OH,27.2,0,Aug-00,2,,,10,0,4011,49.50%,15,f,,0,60442,1,2,1,2,11.0,56431,56.0,3,8,781,55,8100,11,0,16,10,6044,19.0,97.6,0,0,190.0,18,3,3,0,11.0,,3.0,,0,1,6,1,2,7,7,8,6,10,0.0,0,0,4,100.0,100.0,0,0,78896,60442,800,70796,no
5734,84573234,24000,36,0.09, 768.68 ,2,2,10.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,Debt consolidation,NM,22.06,0,Jun-06,1,68.0,,9,0,25500,60.90%,22,w,,0,367847,0,1,1,1,7.0,68237,,1,2,3076,61,41900,1,7,4,4,45981,9430.0,33.6,0,0,89.0,121,11,7,2,34.0,,1.0,68.0,0,2,5,2,4,9,7,11,5,9,0.0,0,0,3,95.5,50.0,0,0,392161,93737,14200,71911,yes
5735,84829904,3600,36,0.17, 128.34 ,4,1,10.0,MORTGAGE,110000.0,Verified,debt_consolidation,Debt consolidation,AZ,1.91,0,Sep-95,0,51.0,,4,0,55314,28.60%,13,f,51.0,0,272961,0,0,0,0,231.0,0,,0,0,0,29,60700,0,0,0,0,68240,,,0,0,250.0,165,31,31,4,,51.0,,51.0,1,0,2,0,1,5,2,4,2,4,0.0,0,0,0,92.3,,0,0,355300,55314,0,0,yes
5736,84434577,6625,36,0.21, 251.27 ,4,5,0.5,RENT,35000.0,Source Verified,debt_consolidation,Debt consolidation,TX,34.77,0,Aug-02,0,,,16,0,949,5.40%,59,w,,0,23964,2,3,5,5,3.0,23015,92.0,0,4,333,56,17500,4,5,6,9,1598,3659.0,8.5,0,0,167.0,61,16,3,0,22.0,,5.0,,0,2,6,3,3,45,13,14,6,16,0.0,0,0,5,100.0,0.0,0,0,42500,23964,4000,25000,yes
5737,85067912,6500,36,0.22, 249.56 ,5,1,5.0,RENT,38346.0,Source Verified,debt_consolidation,Debt consolidation,AZ,33.3,0,Dec-95,0,,,7,0,14404,98%,12,f,,0,38434,0,2,0,2,13.0,24030,74.0,1,2,4938,82,14700,1,0,0,4,5491,222.0,98.4,0,0,30.0,247,7,7,0,20.0,,15.0,,0,4,5,4,6,3,5,8,5,7,0.0,0,0,1,100.0,100.0,0,0,47136,38434,14300,32436,yes
5738,83912337,9600,36,0.13, 325.74 ,3,2,5.0,RENT,70000.0,Verified,car,Car financing,CA,12.7,0,Dec-01,0,,,15,0,12196,49.20%,21,f,,0,56949,0,7,0,0,25.0,44753,97.0,2,4,5575,81,43300,0,0,1,4,3797,31104.0,49.2,0,0,75.0,174,7,7,0,7.0,,7.0,,0,5,5,8,10,11,8,10,5,15,0.0,0,0,2,100.0,37.5,0,0,89673,56949,43300,46373,yes
5739,84436967,17500,60,0.17, 434.83 ,4,1,10.0,OWN,65000.0,Source Verified,debt_consolidation,Debt consolidation,KY,20.99,0,Nov-99,0,,40.0,21,1,6667,64.10%,55,f,,0,44449,0,3,2,3,9.0,37782,87.0,3,7,3463,82,10400,3,2,4,10,3175,760.0,87.3,0,0,140.0,200,7,7,2,26.0,,7.0,,0,2,6,2,12,14,18,39,6,19,0.0,0,0,5,100.0,100.0,1,0,54091,44449,6000,43691,yes
5740,84596159,5600,36,0.14, 191.37 ,3,3,6.0,RENT,123000.0,Verified,moving,Moving and relocation,AZ,10.43,1,Apr-01,1,20.0,,7,0,7488,82.30%,22,w,,0,78588,0,3,2,2,11.0,71100,83.0,0,0,4552,83,9100,0,6,3,2,11227,1098.0,86.1,0,0,141.0,180,42,11,6,115.0,20.0,1.0,20.0,0,3,4,3,3,12,4,4,4,7,0.0,0,0,2,95.5,66.7,0,0,94727,78588,7900,85627,yes
5741,85127701,24000,36,0.17, 855.55 ,4,1,5.0,RENT,110000.0,Verified,debt_consolidation,Debt consolidation,WA,33.11,0,Apr-09,1,,,13,0,33815,85.80%,17,f,,0,81394,0,3,1,3,10.0,47579,65.0,1,1,6928,72,39000,1,4,1,4,6261,1133.0,94.1,0,0,38.0,87,10,10,0,10.0,,2.0,,0,6,8,7,7,5,10,12,8,13,0.0,0,0,2,100.0,85.7,0,0,111900,81394,20800,72900,no
5742,83930798,3350,36,0.25, 133.18 ,5,4,2.0,MORTGAGE,55000.0,Verified,debt_consolidation,Debt consolidation,IL,6.54,2,Nov-95,1,9.0,43.0,6,2,3966,73.40%,29,f,9.0,0,331714,2,1,0,0,93.0,10980,93.0,2,2,2895,87,5400,0,0,1,2,55286,1018.0,77.4,0,0,147.0,247,1,1,5,1.0,30.0,3.0,30.0,5,2,4,2,7,11,4,13,4,6,0.0,0,2,2,67.9,50.0,0,0,430455,14946,4500,11805,yes
5743,84749566,12000,36,0.26, 481.51 ,6,1,4.0,MORTGAGE,42000.0,Source Verified,small_business,Business,MI,30.09,0,Sep-12,2,,,7,0,8970,38.30%,14,f,,0,37071,2,3,1,2,8.0,28101,68.0,2,4,0,57,23400,0,5,6,6,5296,5700.0,0.0,0,0,46.0,46,2,2,0,2.0,,1.0,,0,0,2,2,3,5,4,9,2,7,0.0,0,0,3,100.0,0.0,0,0,64988,37071,5700,41588,yes
5744,84527332,6500,36,0.13, 220.55 ,3,2,3.0,MORTGAGE,53500.0,Source Verified,debt_consolidation,Debt consolidation,OH,30.98,1,Oct-94,2,23.0,77.0,13,1,12412,45.60%,39,w,,0,163395,2,3,0,2,24.0,64316,56.0,4,7,3296,51,27200,5,1,10,9,12569,1895.0,85.2,0,0,152.0,261,4,4,7,5.0,,1.0,,0,5,7,5,14,12,9,20,7,13,0.0,0,0,4,100.0,80.0,1,0,202594,76728,12800,84644,yes
5745,84779202,12000,36,0.14, 410.08 ,3,3,10.0,MORTGAGE,90000.0,Verified,debt_consolidation,Debt consolidation,OH,13.73,0,Nov-05,2,,65.0,11,3,10531,54.30%,23,w,,0,183976,0,1,0,1,19.0,8823,50.0,2,8,2259,52,19400,1,4,2,10,18398,63.0,98.1,0,0,128.0,115,7,7,1,14.0,,2.0,,0,2,3,2,5,6,9,16,3,11,0.0,0,0,2,100.0,100.0,3,0,208911,19354,3300,17681,no
